class,filename,path,extension,width,height,mode,file_size_kb
Kaca,kaca_R_5164.jpg,dataset\Kaca\kaca_R_5164.jpg,.jpg,205,245,RGB,7.06
Kaca,kaca_R_5165.jpg,dataset\Kaca\kaca_R_5165.jpg,.jpg,225,225,RGB,4.63
Kaca,kaca_R_5166.jpg,dataset\Kaca\kaca_R_5166.jpg,.jpg,206,245,RGB,7.48
Kaca,kaca_R_5167.jpg,dataset\Kaca\kaca_R_5167.jpg,.jpg,218,231,RGB,1.46
Kaca,kaca_R_5168.jpg,dataset\Kaca\kaca_R_5168.jpg,.jpg,223,226,RGB,5.71
Kaca,kaca_R_5169.jpg,dataset\Kaca\kaca_R_5169.jpg,.jpg,225,225,RGB,2.52
Kaca,kaca_R_5170.jpg,dataset\Kaca\kaca_R_5170.jpg,.jpg,224,224,RGB,2.79
Kaca,kaca_R_5171.jpg,dataset\Kaca\kaca_R_5171.jpg,.jpg,217,232,RGB,3.9
Kaca,kaca_R_5172.jpg,dataset\Kaca\kaca_R_5172.jpg,.jpg,226,223,RGB,4.57
Kaca,kaca_R_5173.jpg,dataset\Kaca\kaca_R_5173.jpg,.jpg,225,225,RGB,3.27
Kaca,kaca_R_5174.jpg,dataset\Kaca\kaca_R_5174.jpg,.jpg,200,252,RGB,2.7
Kaca,kaca_R_5175.jpg,dataset\Kaca\kaca_R_5175.jpg,.jpg,300,168,RGB,3.63
Kaca,kaca_R_5176.jpg,dataset\Kaca\kaca_R_5176.jpg,.jpg,225,225,RGB,4.69
Kaca,kaca_R_5177.jpg,dataset\Kaca\kaca_R_5177.jpg,.jpg,259,194,RGB,8.48
Kaca,kaca_R_5178.jpg,dataset\Kaca\kaca_R_5178.jpg,.jpg,225,225,RGB,4.44
Kaca,kaca_R_5179.jpg,dataset\Kaca\kaca_R_5179.jpg,.jpg,247,204,RGB,4.52
Kaca,kaca_R_5180.jpg,dataset\Kaca\kaca_R_5180.jpg,.jpg,225,225,RGB,5.21
Kaca,kaca_R_5181.jpg,dataset\Kaca\kaca_R_5181.jpg,.jpg,254,198,RGB,8.51
Kaca,kaca_R_5182.jpg,dataset\Kaca\kaca_R_5182.jpg,.jpg,224,224,RGB,4.21
Kaca,kaca_R_5183.jpg,dataset\Kaca\kaca_R_5183.jpg,.jpg,225,225,RGB,3.62
Kaca,kaca_R_5184.jpg,dataset\Kaca\kaca_R_5184.jpg,.jpg,225,225,RGB,2.17
Kaca,kaca_R_5185.jpg,dataset\Kaca\kaca_R_5185.jpg,.jpg,225,225,RGB,2.83
Kaca,kaca_R_5186.jpg,dataset\Kaca\kaca_R_5186.jpg,.jpg,225,225,RGB,4.92
Kaca,kaca_R_5187.jpg,dataset\Kaca\kaca_R_5187.jpg,.jpg,225,225,RGB,6.91
Kaca,kaca_R_5188.jpg,dataset\Kaca\kaca_R_5188.jpg,.jpg,223,226,RGB,3.92
Kaca,kaca_R_5189.jpg,dataset\Kaca\kaca_R_5189.jpg,.jpg,225,225,RGB,6.04
Kaca,kaca_R_5190.jpg,dataset\Kaca\kaca_R_5190.jpg,.jpg,225,225,RGB,2.43
Kaca,kaca_R_5191.jpg,dataset\Kaca\kaca_R_5191.jpg,.jpg,200,200,RGB,6.9
Kaca,kaca_R_5192.jpg,dataset\Kaca\kaca_R_5192.jpg,.jpg,299,169,RGB,4.05
Kaca,kaca_R_5193.jpg,dataset\Kaca\kaca_R_5193.jpg,.jpg,220,229,RGB,6.18
Kaca,kaca_R_5194.jpg,dataset\Kaca\kaca_R_5194.jpg,.jpg,221,228,RGB,2.22
Kaca,kaca_R_5195.jpg,dataset\Kaca\kaca_R_5195.jpg,.jpg,173,292,RGB,9.6
Kaca,kaca_R_5196.jpg,dataset\Kaca\kaca_R_5196.jpg,.jpg,225,225,RGB,5.47
Kaca,kaca_R_5197.jpg,dataset\Kaca\kaca_R_5197.jpg,.jpg,275,183,RGB,7.19
Kaca,kaca_R_5198.jpg,dataset\Kaca\kaca_R_5198.jpg,.jpg,194,259,RGB,4.53
Kaca,kaca_R_5199.jpg,dataset\Kaca\kaca_R_5199.jpg,.jpg,192,262,RGB,1.68
Kaca,kaca_R_5200.jpg,dataset\Kaca\kaca_R_5200.jpg,.jpg,225,225,RGB,4.77
Kaca,kaca_R_5201.jpg,dataset\Kaca\kaca_R_5201.jpg,.jpg,225,225,RGB,3.52
Kaca,kaca_R_5202.jpg,dataset\Kaca\kaca_R_5202.jpg,.jpg,242,208,RGB,5.05
Kaca,kaca_R_5203.jpg,dataset\Kaca\kaca_R_5203.jpg,.jpg,225,225,RGB,4.31
Kaca,kaca_R_5204.jpg,dataset\Kaca\kaca_R_5204.jpg,.jpg,211,239,RGB,3.76
Kaca,kaca_R_5205.jpg,dataset\Kaca\kaca_R_5205.jpg,.jpg,215,234,RGB,3.98
Kaca,kaca_R_5206.jpg,dataset\Kaca\kaca_R_5206.jpg,.jpg,225,225,RGB,4.65
Kaca,kaca_R_5207.jpg,dataset\Kaca\kaca_R_5207.jpg,.jpg,210,210,RGB,3.68
Kaca,kaca_R_5208.jpg,dataset\Kaca\kaca_R_5208.jpg,.jpg,220,220,RGB,2.95
Kaca,kaca_R_5209.jpg,dataset\Kaca\kaca_R_5209.jpg,.jpg,225,225,RGB,5.73
Kaca,kaca_R_5210.jpg,dataset\Kaca\kaca_R_5210.jpg,.jpg,225,225,RGB,4.62
Kaca,kaca_R_5211.jpg,dataset\Kaca\kaca_R_5211.jpg,.jpg,275,183,RGB,4.7
Kaca,kaca_R_5212.jpg,dataset\Kaca\kaca_R_5212.jpg,.jpg,225,225,RGB,9.11
Kaca,kaca_R_5213.jpg,dataset\Kaca\kaca_R_5213.jpg,.jpg,313,161,RGB,5.75
Kaca,kaca_R_5214.jpg,dataset\Kaca\kaca_R_5214.jpg,.jpg,204,247,RGB,2.75
Kaca,kaca_R_5215.jpg,dataset\Kaca\kaca_R_5215.jpg,.jpg,317,159,RGB,10.13
Kaca,kaca_R_5216.jpg,dataset\Kaca\kaca_R_5216.jpg,.jpg,194,260,RGB,5.86
Kaca,kaca_R_5217.jpg,dataset\Kaca\kaca_R_5217.jpg,.jpg,225,225,RGB,5.24
Kaca,kaca_R_5218.jpg,dataset\Kaca\kaca_R_5218.jpg,.jpg,225,225,RGB,2.51
Kaca,kaca_R_5219.jpg,dataset\Kaca\kaca_R_5219.jpg,.jpg,247,204,RGB,4.21
Kaca,kaca_R_5220.jpg,dataset\Kaca\kaca_R_5220.jpg,.jpg,225,225,RGB,3.56
Kaca,kaca_R_5221.jpg,dataset\Kaca\kaca_R_5221.jpg,.jpg,224,224,RGB,4.81
Kaca,kaca_R_5222.jpg,dataset\Kaca\kaca_R_5222.jpg,.jpg,204,247,RGB,2.87
Kaca,kaca_R_5223.jpg,dataset\Kaca\kaca_R_5223.jpg,.jpg,251,201,RGB,3.94
Kaca,kaca_R_5224.jpg,dataset\Kaca\kaca_R_5224.jpg,.jpg,215,234,RGB,2.29
Kaca,kaca_R_5225.jpg,dataset\Kaca\kaca_R_5225.jpg,.jpg,225,225,RGB,3.78
Kaca,kaca_R_5226.jpg,dataset\Kaca\kaca_R_5226.jpg,.jpg,291,167,RGB,4.47
Kaca,kaca_R_5227.jpg,dataset\Kaca\kaca_R_5227.jpg,.jpg,275,183,RGB,6.57
Kaca,kaca_R_5228.jpg,dataset\Kaca\kaca_R_5228.jpg,.jpg,275,183,RGB,4.1
Kaca,kaca_R_5229.jpg,dataset\Kaca\kaca_R_5229.jpg,.jpg,205,246,RGB,7.14
Kaca,kaca_R_5230.jpg,dataset\Kaca\kaca_R_5230.jpg,.jpg,194,259,RGB,2.89
Kaca,kaca_R_5231.jpg,dataset\Kaca\kaca_R_5231.jpg,.jpg,225,225,RGB,2.78
Kaca,kaca_R_5232.jpg,dataset\Kaca\kaca_R_5232.jpg,.jpg,225,225,RGB,6.96
Kaca,kaca_R_5233.jpg,dataset\Kaca\kaca_R_5233.jpg,.jpg,201,251,RGB,5.24
Kaca,kaca_R_5234.jpg,dataset\Kaca\kaca_R_5234.jpg,.jpg,213,237,RGB,2.9
Kaca,kaca_R_5235.jpg,dataset\Kaca\kaca_R_5235.jpg,.jpg,275,183,RGB,7.67
Kaca,kaca_R_5236.jpg,dataset\Kaca\kaca_R_5236.jpg,.jpg,225,225,RGB,5.71
Kaca,kaca_R_5237.jpg,dataset\Kaca\kaca_R_5237.jpg,.jpg,225,225,RGB,3.15
Kaca,kaca_R_5238.jpg,dataset\Kaca\kaca_R_5238.jpg,.jpg,225,225,RGB,2.76
Kaca,kaca_R_5239.jpg,dataset\Kaca\kaca_R_5239.jpg,.jpg,194,260,RGB,5.13
Kaca,kaca_R_5240.jpg,dataset\Kaca\kaca_R_5240.jpg,.jpg,199,253,RGB,3.52
Kaca,kaca_R_5241.jpg,dataset\Kaca\kaca_R_5241.jpg,.jpg,194,259,RGB,2.67
Kaca,kaca_R_5242.jpg,dataset\Kaca\kaca_R_5242.jpg,.jpg,225,225,RGB,3.64
Kaca,kaca_R_5243.jpg,dataset\Kaca\kaca_R_5243.jpg,.jpg,210,210,RGB,5.04
Kaca,kaca_R_5244.jpg,dataset\Kaca\kaca_R_5244.jpg,.jpg,225,225,RGB,6.91
Kaca,kaca_R_5245.jpg,dataset\Kaca\kaca_R_5245.jpg,.jpg,225,225,RGB,1.26
Kaca,kaca_R_5246.jpg,dataset\Kaca\kaca_R_5246.jpg,.jpg,252,200,RGB,4.57
Kaca,kaca_R_5247.jpg,dataset\Kaca\kaca_R_5247.jpg,.jpg,169,298,RGB,5.87
Kaca,kaca_R_5248.jpg,dataset\Kaca\kaca_R_5248.jpg,.jpg,224,224,RGB,5.63
Kaca,kaca_R_5249.jpg,dataset\Kaca\kaca_R_5249.jpg,.jpg,275,183,RGB,3.78
Kaca,kaca_R_5250.jpg,dataset\Kaca\kaca_R_5250.jpg,.jpg,207,244,RGB,3.0
Kaca,kaca_R_5251.jpg,dataset\Kaca\kaca_R_5251.jpg,.jpg,260,194,RGB,2.36
Kaca,kaca_R_5252.jpg,dataset\Kaca\kaca_R_5252.jpg,.jpg,259,194,RGB,5.79
Kaca,kaca_R_5253.jpg,dataset\Kaca\kaca_R_5253.jpg,.jpg,275,183,RGB,5.1
Kaca,kaca_R_5254.jpg,dataset\Kaca\kaca_R_5254.jpg,.jpg,225,225,RGB,9.95
Kaca,kaca_R_5255.jpg,dataset\Kaca\kaca_R_5255.jpg,.jpg,225,225,RGB,5.45
Kaca,kaca_R_5256.jpg,dataset\Kaca\kaca_R_5256.jpg,.jpg,218,231,RGB,4.94
Kaca,kaca_R_5257.jpg,dataset\Kaca\kaca_R_5257.jpg,.jpg,225,225,RGB,4.6
Kaca,kaca_R_5258.jpg,dataset\Kaca\kaca_R_5258.jpg,.jpg,207,243,RGB,3.84
Kaca,kaca_R_5259.jpg,dataset\Kaca\kaca_R_5259.jpg,.jpg,275,183,RGB,5.71
Kaca,kaca_R_5260.jpg,dataset\Kaca\kaca_R_5260.jpg,.jpg,207,243,RGB,7.53
Kaca,kaca_R_5261.jpg,dataset\Kaca\kaca_R_5261.jpg,.jpg,214,236,RGB,5.82
Kaca,kaca_R_5262.jpg,dataset\Kaca\kaca_R_5262.jpg,.jpg,299,168,RGB,8.17
Kaca,kaca_R_5263.jpg,dataset\Kaca\kaca_R_5263.jpg,.jpg,259,194,RGB,6.79
Kaca,kaca_R_5264.jpg,dataset\Kaca\kaca_R_5264.jpg,.jpg,200,200,RGB,6.78
Kaca,kaca_R_5265.jpg,dataset\Kaca\kaca_R_5265.jpg,.jpg,276,183,RGB,7.28
Kaca,kaca_R_5266.jpg,dataset\Kaca\kaca_R_5266.jpg,.jpg,259,194,RGB,6.49
Kaca,kaca_R_5267.jpg,dataset\Kaca\kaca_R_5267.jpg,.jpg,225,225,RGB,3.93
Kaca,kaca_R_5268.jpg,dataset\Kaca\kaca_R_5268.jpg,.jpg,188,268,RGB,3.51
Kaca,kaca_R_5269.jpg,dataset\Kaca\kaca_R_5269.jpg,.jpg,225,225,RGB,1.9
Kaca,kaca_R_5270.jpg,dataset\Kaca\kaca_R_5270.jpg,.jpg,250,202,RGB,6.13
Kaca,kaca_R_5272.jpg,dataset\Kaca\kaca_R_5272.jpg,.jpg,183,275,RGB,5.12
Kaca,kaca_R_5273.jpg,dataset\Kaca\kaca_R_5273.jpg,.jpg,207,243,RGB,5.73
Kaca,kaca_R_5274.jpg,dataset\Kaca\kaca_R_5274.jpg,.jpg,275,183,RGB,5.49
Kaca,kaca_R_5275.jpg,dataset\Kaca\kaca_R_5275.jpg,.jpg,237,212,RGB,6.58
Kaca,kaca_R_5276.jpg,dataset\Kaca\kaca_R_5276.jpg,.jpg,250,188,RGB,3.91
Kaca,kaca_R_5277.jpg,dataset\Kaca\kaca_R_5277.jpg,.jpg,251,201,RGB,13.46
Kaca,kaca_R_5278.jpg,dataset\Kaca\kaca_R_5278.jpg,.jpg,209,241,RGB,8.39
Kaca,kaca_R_5279.jpg,dataset\Kaca\kaca_R_5279.jpg,.jpg,225,225,RGB,2.65
Kaca,kaca_R_5280.jpg,dataset\Kaca\kaca_R_5280.jpg,.jpg,225,225,RGB,4.09
Kaca,kaca_R_5281.jpg,dataset\Kaca\kaca_R_5281.jpg,.jpg,225,225,RGB,3.56
Kaca,kaca_R_5282.jpg,dataset\Kaca\kaca_R_5282.jpg,.jpg,259,194,RGB,5.97
Kaca,kaca_R_5283.jpg,dataset\Kaca\kaca_R_5283.jpg,.jpg,225,225,RGB,2.45
Kaca,kaca_R_5284.jpg,dataset\Kaca\kaca_R_5284.jpg,.jpg,224,224,RGB,6.33
Kaca,kaca_R_5285.jpg,dataset\Kaca\kaca_R_5285.jpg,.jpg,225,225,RGB,7.07
Kaca,kaca_R_5286.jpg,dataset\Kaca\kaca_R_5286.jpg,.jpg,225,225,RGB,4.82
Kaca,kaca_R_5287.jpg,dataset\Kaca\kaca_R_5287.jpg,.jpg,327,154,RGB,6.6
Kaca,kaca_R_5288.jpg,dataset\Kaca\kaca_R_5288.jpg,.jpg,266,190,RGB,3.15
Kaca,kaca_R_5289.jpg,dataset\Kaca\kaca_R_5289.jpg,.jpg,225,225,RGB,5.43
Kaca,kaca_R_5290.jpg,dataset\Kaca\kaca_R_5290.jpg,.jpg,225,225,RGB,1.64
Kaca,kaca_R_5291.jpg,dataset\Kaca\kaca_R_5291.jpg,.jpg,204,247,RGB,3.43
Kaca,kaca_R_5292.jpg,dataset\Kaca\kaca_R_5292.jpg,.jpg,207,243,RGB,4.88
Kaca,kaca_R_5293.jpg,dataset\Kaca\kaca_R_5293.jpg,.jpg,194,259,RGB,3.63
Kaca,kaca_R_5294.jpg,dataset\Kaca\kaca_R_5294.jpg,.jpg,252,200,RGB,5.32
Kaca,kaca_R_5295.jpg,dataset\Kaca\kaca_R_5295.jpg,.jpg,225,225,RGB,5.23
Kaca,kaca_R_5296.jpg,dataset\Kaca\kaca_R_5296.jpg,.jpg,225,225,RGB,3.83
Kaca,kaca_R_5297.jpg,dataset\Kaca\kaca_R_5297.jpg,.jpg,259,194,RGB,3.33
Kaca,kaca_R_5298.jpg,dataset\Kaca\kaca_R_5298.jpg,.jpg,217,233,RGB,7.64
Kaca,kaca_R_5299.jpg,dataset\Kaca\kaca_R_5299.jpg,.jpg,225,224,RGB,8.03
Kaca,kaca_R_5300.jpg,dataset\Kaca\kaca_R_5300.jpg,.jpg,225,225,RGB,3.56
Kaca,kaca_R_5301.jpg,dataset\Kaca\kaca_R_5301.jpg,.jpg,225,225,RGB,3.5
Kaca,kaca_R_5302.jpg,dataset\Kaca\kaca_R_5302.jpg,.jpg,259,194,RGB,2.6
Kaca,kaca_R_5303.jpg,dataset\Kaca\kaca_R_5303.jpg,.jpg,225,224,RGB,5.17
Kaca,kaca_R_5304.jpg,dataset\Kaca\kaca_R_5304.jpg,.jpg,249,202,RGB,8.08
Kaca,kaca_R_5305.jpg,dataset\Kaca\kaca_R_5305.jpg,.jpg,180,180,RGB,3.38
Kaca,kaca_R_5306.jpg,dataset\Kaca\kaca_R_5306.jpg,.jpg,262,193,RGB,5.43
Kaca,kaca_R_5307.jpg,dataset\Kaca\kaca_R_5307.jpg,.jpg,257,196,RGB,2.76
Kaca,kaca_R_5308.jpg,dataset\Kaca\kaca_R_5308.jpg,.jpg,266,189,RGB,7.67
Kaca,kaca_R_5309.jpg,dataset\Kaca\kaca_R_5309.jpg,.jpg,225,225,RGB,4.29
Kaca,kaca_R_5310.jpg,dataset\Kaca\kaca_R_5310.jpg,.jpg,194,259,RGB,6.0
Kaca,kaca_R_5311.jpg,dataset\Kaca\kaca_R_5311.jpg,.jpg,225,225,RGB,6.0
Kaca,kaca_R_5312.jpg,dataset\Kaca\kaca_R_5312.jpg,.jpg,385,131,RGB,7.16
Kaca,kaca_R_5313.jpg,dataset\Kaca\kaca_R_5313.jpg,.jpg,194,259,RGB,2.47
Kaca,kaca_R_5314.jpg,dataset\Kaca\kaca_R_5314.jpg,.jpg,225,225,RGB,3.31
Kaca,kaca_R_5315.jpg,dataset\Kaca\kaca_R_5315.jpg,.jpg,259,195,RGB,5.2
Kaca,kaca_R_5316.jpg,dataset\Kaca\kaca_R_5316.jpg,.jpg,225,225,RGB,4.75
Kaca,kaca_R_5317.jpg,dataset\Kaca\kaca_R_5317.jpg,.jpg,225,225,RGB,4.4
Kaca,kaca_R_5318.jpg,dataset\Kaca\kaca_R_5318.jpg,.jpg,238,212,RGB,5.61
Kaca,kaca_R_5319.jpg,dataset\Kaca\kaca_R_5319.jpg,.jpg,259,194,RGB,8.59
Kaca,kaca_R_5320.jpg,dataset\Kaca\kaca_R_5320.jpg,.jpg,275,183,RGB,3.44
Kaca,kaca_R_5321.jpg,dataset\Kaca\kaca_R_5321.jpg,.jpg,225,225,RGB,2.55
Kaca,kaca_R_5322.jpg,dataset\Kaca\kaca_R_5322.jpg,.jpg,259,195,RGB,9.08
Kaca,kaca_R_5323.jpg,dataset\Kaca\kaca_R_5323.jpg,.jpg,225,225,RGB,7.04
Kaca,kaca_R_5324.jpg,dataset\Kaca\kaca_R_5324.jpg,.jpg,225,225,RGB,2.28
Kaca,kaca_R_5325.jpg,dataset\Kaca\kaca_R_5325.jpg,.jpg,225,225,RGB,2.7
Kaca,kaca_R_5326.jpg,dataset\Kaca\kaca_R_5326.jpg,.jpg,236,189,RGB,6.86
Kaca,kaca_R_5327.jpg,dataset\Kaca\kaca_R_5327.jpg,.jpg,251,201,RGB,6.15
Kaca,kaca_R_5328.jpg,dataset\Kaca\kaca_R_5328.jpg,.jpg,232,217,RGB,3.83
Kaca,kaca_R_5329.jpg,dataset\Kaca\kaca_R_5329.jpg,.jpg,214,235,RGB,5.24
Kaca,kaca_R_5330.jpg,dataset\Kaca\kaca_R_5330.jpg,.jpg,225,225,RGB,2.25
Kaca,kaca_R_5331.jpg,dataset\Kaca\kaca_R_5331.jpg,.jpg,224,224,RGB,5.4
Kaca,kaca_R_5332.jpg,dataset\Kaca\kaca_R_5332.jpg,.jpg,225,225,RGB,3.69
Kaca,kaca_R_5333.jpg,dataset\Kaca\kaca_R_5333.jpg,.jpg,150,196,RGB,2.36
Kaca,kaca_R_5334.jpg,dataset\Kaca\kaca_R_5334.jpg,.jpg,225,225,RGB,4.33
Kaca,kaca_R_5335.jpg,dataset\Kaca\kaca_R_5335.jpg,.jpg,281,179,RGB,7.35
Kaca,kaca_R_5336.jpg,dataset\Kaca\kaca_R_5336.jpg,.jpg,194,259,RGB,6.04
Kaca,kaca_R_5337.jpg,dataset\Kaca\kaca_R_5337.jpg,.jpg,222,227,RGB,11.41
Kaca,kaca_R_5338.jpg,dataset\Kaca\kaca_R_5338.jpg,.jpg,205,245,RGB,7.31
Kaca,kaca_R_5339.jpg,dataset\Kaca\kaca_R_5339.jpg,.jpg,233,216,RGB,4.45
Kaca,kaca_R_5340.jpg,dataset\Kaca\kaca_R_5340.jpg,.jpg,310,163,RGB,5.63
Kaca,kaca_R_5341.jpg,dataset\Kaca\kaca_R_5341.jpg,.jpg,259,194,RGB,6.87
Kaca,kaca_R_5342.jpg,dataset\Kaca\kaca_R_5342.jpg,.jpg,225,225,RGB,7.37
Kaca,kaca_R_5343.jpg,dataset\Kaca\kaca_R_5343.jpg,.jpg,233,216,RGB,4.31
Kaca,kaca_R_5344.jpg,dataset\Kaca\kaca_R_5344.jpg,.jpg,193,261,RGB,6.64
Kaca,kaca_R_5345.jpg,dataset\Kaca\kaca_R_5345.jpg,.jpg,418,120,RGB,5.19
Kaca,kaca_R_5346.jpg,dataset\Kaca\kaca_R_5346.jpg,.jpg,225,225,RGB,4.58
Kaca,kaca_R_5347.jpg,dataset\Kaca\kaca_R_5347.jpg,.jpg,213,237,RGB,4.67
Kaca,kaca_R_5348.jpg,dataset\Kaca\kaca_R_5348.jpg,.jpg,166,219,RGB,2.74
Kaca,kaca_R_5349.jpg,dataset\Kaca\kaca_R_5349.jpg,.jpg,225,225,RGB,3.03
Kaca,kaca_R_5350.jpg,dataset\Kaca\kaca_R_5350.jpg,.jpg,214,235,RGB,5.02
Kaca,kaca_R_5351.jpg,dataset\Kaca\kaca_R_5351.jpg,.jpg,225,225,RGB,2.32
Kaca,kaca_R_5352.jpg,dataset\Kaca\kaca_R_5352.jpg,.jpg,222,227,RGB,2.52
Kaca,kaca_R_5353.jpg,dataset\Kaca\kaca_R_5353.jpg,.jpg,259,194,RGB,3.66
Kaca,kaca_R_5354.jpg,dataset\Kaca\kaca_R_5354.jpg,.jpg,210,240,RGB,6.77
Kaca,kaca_R_5355.jpg,dataset\Kaca\kaca_R_5355.jpg,.jpg,225,225,RGB,5.58
Kaca,kaca_R_5356.jpg,dataset\Kaca\kaca_R_5356.jpg,.jpg,241,209,RGB,3.79
Kaca,kaca_R_5357.jpg,dataset\Kaca\kaca_R_5357.jpg,.jpg,251,201,RGB,7.5
Kaca,kaca_R_5358.jpg,dataset\Kaca\kaca_R_5358.jpg,.jpg,259,194,RGB,6.41
Kaca,kaca_R_5359.jpg,dataset\Kaca\kaca_R_5359.jpg,.jpg,225,225,RGB,2.01
Kaca,kaca_R_5360.jpg,dataset\Kaca\kaca_R_5360.jpg,.jpg,225,225,RGB,9.55
Kaca,kaca_R_5361.jpg,dataset\Kaca\kaca_R_5361.jpg,.jpg,225,225,RGB,4.58
Kaca,kaca_R_5362.jpg,dataset\Kaca\kaca_R_5362.jpg,.jpg,225,225,RGB,2.74
Kaca,kaca_R_5363.jpg,dataset\Kaca\kaca_R_5363.jpg,.jpg,225,225,RGB,6.71
Kaca,kaca_R_5364.jpg,dataset\Kaca\kaca_R_5364.jpg,.jpg,270,187,RGB,12.63
Kaca,kaca_R_5365.jpg,dataset\Kaca\kaca_R_5365.jpg,.jpg,259,194,RGB,4.9
Kaca,kaca_R_5366.jpg,dataset\Kaca\kaca_R_5366.jpg,.jpg,194,259,RGB,2.42
Kaca,kaca_R_5367.jpg,dataset\Kaca\kaca_R_5367.jpg,.jpg,330,153,RGB,8.04
Kaca,kaca_R_5368.jpg,dataset\Kaca\kaca_R_5368.jpg,.jpg,225,224,RGB,2.01
Kaca,kaca_R_5369.jpg,dataset\Kaca\kaca_R_5369.jpg,.jpg,296,170,RGB,13.35
Kaca,kaca_R_5370.jpg,dataset\Kaca\kaca_R_5370.jpg,.jpg,201,251,RGB,7.44
Kaca,kaca_R_5371.jpg,dataset\Kaca\kaca_R_5371.jpg,.jpg,220,229,RGB,4.76
Kaca,kaca_R_5372.jpg,dataset\Kaca\kaca_R_5372.jpg,.jpg,225,225,RGB,5.66
Kaca,kaca_R_5373.jpg,dataset\Kaca\kaca_R_5373.jpg,.jpg,266,190,RGB,3.77
Kaca,kaca_R_5374.jpg,dataset\Kaca\kaca_R_5374.jpg,.jpg,225,225,RGB,2.91
Kaca,kaca_R_5375.jpg,dataset\Kaca\kaca_R_5375.jpg,.jpg,223,226,RGB,8.1
Kaca,kaca_R_5376.jpg,dataset\Kaca\kaca_R_5376.jpg,.jpg,191,264,RGB,3.31
Kaca,kaca_R_5377.jpg,dataset\Kaca\kaca_R_5377.jpg,.jpg,259,194,RGB,5.24
Kaca,kaca_R_5378.jpg,dataset\Kaca\kaca_R_5378.jpg,.jpg,267,189,RGB,2.57
Kaca,kaca_R_5379.jpg,dataset\Kaca\kaca_R_5379.jpg,.jpg,263,192,RGB,3.31
Kaca,kaca_R_5380.jpg,dataset\Kaca\kaca_R_5380.jpg,.jpg,211,239,RGB,2.54
Kaca,kaca_R_5381.jpg,dataset\Kaca\kaca_R_5381.jpg,.jpg,224,225,RGB,3.03
Kaca,kaca_R_5382.jpg,dataset\Kaca\kaca_R_5382.jpg,.jpg,221,228,RGB,5.64
Kaca,kaca_R_5383.jpg,dataset\Kaca\kaca_R_5383.jpg,.jpg,180,280,RGB,7.05
Kaca,kaca_R_5384.jpg,dataset\Kaca\kaca_R_5384.jpg,.jpg,225,225,RGB,10.56
Kaca,kaca_R_5385.jpg,dataset\Kaca\kaca_R_5385.jpg,.jpg,193,261,RGB,6.11
Kaca,kaca_R_5386.jpg,dataset\Kaca\kaca_R_5386.jpg,.jpg,225,225,RGB,6.82
Kaca,kaca_R_5387.jpg,dataset\Kaca\kaca_R_5387.jpg,.jpg,394,128,RGB,4.69
Kaca,kaca_R_5388.jpg,dataset\Kaca\kaca_R_5388.jpg,.jpg,225,225,RGB,8.37
Kaca,kaca_R_5389.jpg,dataset\Kaca\kaca_R_5389.jpg,.jpg,260,194,RGB,6.02
Kaca,kaca_R_5390.jpg,dataset\Kaca\kaca_R_5390.jpg,.jpg,225,225,RGB,5.05
Kaca,kaca_R_5391.jpg,dataset\Kaca\kaca_R_5391.jpg,.jpg,224,224,RGB,6.2
Kaca,kaca_R_5392.jpg,dataset\Kaca\kaca_R_5392.jpg,.jpg,225,225,RGB,3.25
Kaca,kaca_R_5393.jpg,dataset\Kaca\kaca_R_5393.jpg,.jpg,225,225,RGB,4.18
Kaca,kaca_R_5394.jpg,dataset\Kaca\kaca_R_5394.jpg,.jpg,183,275,RGB,4.87
Kaca,kaca_R_5395.jpg,dataset\Kaca\kaca_R_5395.jpg,.jpg,225,225,RGB,6.97
Kaca,kaca_R_5396.jpg,dataset\Kaca\kaca_R_5396.jpg,.jpg,225,225,RGB,6.99
Kaca,kaca_R_5397.jpg,dataset\Kaca\kaca_R_5397.jpg,.jpg,225,225,RGB,6.22
Kaca,kaca_R_5398.jpg,dataset\Kaca\kaca_R_5398.jpg,.jpg,223,226,RGB,2.44
Kaca,kaca_R_5399.jpg,dataset\Kaca\kaca_R_5399.jpg,.jpg,225,225,RGB,5.76
Kaca,kaca_R_5400.jpg,dataset\Kaca\kaca_R_5400.jpg,.jpg,215,234,RGB,11.89
Kaca,kaca_R_5401.jpg,dataset\Kaca\kaca_R_5401.jpg,.jpg,225,225,RGB,5.85
Kaca,kaca_R_5402.jpg,dataset\Kaca\kaca_R_5402.jpg,.jpg,275,183,RGB,4.97
Kaca,kaca_R_5403.jpg,dataset\Kaca\kaca_R_5403.jpg,.jpg,225,225,RGB,5.71
Kaca,kaca_R_5404.jpg,dataset\Kaca\kaca_R_5404.jpg,.jpg,214,236,RGB,7.53
Kaca,kaca_R_5405.jpg,dataset\Kaca\kaca_R_5405.jpg,.jpg,225,225,RGB,3.68
Kaca,kaca_R_5406.jpg,dataset\Kaca\kaca_R_5406.jpg,.jpg,225,225,RGB,6.0
Kaca,kaca_R_5407.jpg,dataset\Kaca\kaca_R_5407.jpg,.jpg,225,225,RGB,7.8
Kaca,kaca_R_5408.jpg,dataset\Kaca\kaca_R_5408.jpg,.jpg,225,225,RGB,4.73
Kaca,kaca_R_5409.jpg,dataset\Kaca\kaca_R_5409.jpg,.jpg,225,225,RGB,5.78
