file_name,class,file_path,source
kaca_R_3878.jpg,Kaca,dataset\Kaca\kaca_R_3878.jpg,clean_balanced_dataset
kaca_R_3879.jpg,Kaca,dataset\Kaca\kaca_R_3879.jpg,clean_balanced_dataset
kaca_R_3880.jpg,Kaca,dataset\Kaca\kaca_R_3880.jpg,clean_balanced_dataset
kaca_R_3881.jpg,Kaca,dataset\Kaca\kaca_R_3881.jpg,clean_balanced_dataset
kaca_R_3884.jpg,Kaca,dataset\Kaca\kaca_R_3884.jpg,clean_balanced_dataset
kaca_R_3885.jpg,Kaca,dataset\Kaca\kaca_R_3885.jpg,clean_balanced_dataset
kaca_R_3890.jpg,Kaca,dataset\Kaca\kaca_R_3890.jpg,clean_balanced_dataset
kaca_R_3891.jpg,Kaca,dataset\Kaca\kaca_R_3891.jpg,clean_balanced_dataset
kaca_R_3892.jpg,Kaca,dataset\Kaca\kaca_R_3892.jpg,clean_balanced_dataset
kaca_R_3893.jpg,Kaca,dataset\Kaca\kaca_R_3893.jpg,clean_balanced_dataset
kaca_R_3895.jpg,Kaca,dataset\Kaca\kaca_R_3895.jpg,clean_balanced_dataset
kaca_R_3896.jpg,Kaca,dataset\Kaca\kaca_R_3896.jpg,clean_balanced_dataset
kaca_R_3897.jpg,Kaca,dataset\Kaca\kaca_R_3897.jpg,clean_balanced_dataset
kaca_R_3905.jpg,Kaca,dataset\Kaca\kaca_R_3905.jpg,clean_balanced_dataset
kaca_R_3906.jpg,Kaca,dataset\Kaca\kaca_R_3906.jpg,clean_balanced_dataset
kaca_R_3908.jpg,Kaca,dataset\Kaca\kaca_R_3908.jpg,clean_balanced_dataset
kaca_R_3909.jpg,Kaca,dataset\Kaca\kaca_R_3909.jpg,clean_balanced_dataset
kaca_R_3911.jpg,Kaca,dataset\Kaca\kaca_R_3911.jpg,clean_balanced_dataset
kaca_R_3914.jpg,Kaca,dataset\Kaca\kaca_R_3914.jpg,clean_balanced_dataset
kaca_R_3915.jpg,Kaca,dataset\Kaca\kaca_R_3915.jpg,clean_balanced_dataset
kaca_R_3917.jpg,Kaca,dataset\Kaca\kaca_R_3917.jpg,clean_balanced_dataset
kaca_R_3921.jpg,Kaca,dataset\Kaca\kaca_R_3921.jpg,clean_balanced_dataset
kaca_R_3922.jpg,Kaca,dataset\Kaca\kaca_R_3922.jpg,clean_balanced_dataset
kaca_R_3926.jpg,Kaca,dataset\Kaca\kaca_R_3926.jpg,clean_balanced_dataset
kaca_R_3928.jpg,Kaca,dataset\Kaca\kaca_R_3928.jpg,clean_balanced_dataset
kaca_R_3930.jpg,Kaca,dataset\Kaca\kaca_R_3930.jpg,clean_balanced_dataset
kaca_R_3932.jpg,Kaca,dataset\Kaca\kaca_R_3932.jpg,clean_balanced_dataset
kaca_R_3933.jpg,Kaca,dataset\Kaca\kaca_R_3933.jpg,clean_balanced_dataset
kaca_R_3934.jpg,Kaca,dataset\Kaca\kaca_R_3934.jpg,clean_balanced_dataset
kaca_R_3937.jpg,Kaca,dataset\Kaca\kaca_R_3937.jpg,clean_balanced_dataset
kaca_R_3946.jpg,Kaca,dataset\Kaca\kaca_R_3946.jpg,clean_balanced_dataset
kaca_R_3948.jpg,Kaca,dataset\Kaca\kaca_R_3948.jpg,clean_balanced_dataset
kaca_R_3951.jpg,Kaca,dataset\Kaca\kaca_R_3951.jpg,clean_balanced_dataset
kaca_R_4038.jpg,Kaca,dataset\Kaca\kaca_R_4038.jpg,clean_balanced_dataset
kaca_R_4040.jpg,Kaca,dataset\Kaca\kaca_R_4040.jpg,clean_balanced_dataset
kaca_R_4041.jpg,Kaca,dataset\Kaca\kaca_R_4041.jpg,clean_balanced_dataset
kaca_R_4042.jpg,Kaca,dataset\Kaca\kaca_R_4042.jpg,clean_balanced_dataset
kaca_R_4044.jpg,Kaca,dataset\Kaca\kaca_R_4044.jpg,clean_balanced_dataset
kaca_R_4048.jpg,Kaca,dataset\Kaca\kaca_R_4048.jpg,clean_balanced_dataset
kaca_R_4049.jpg,Kaca,dataset\Kaca\kaca_R_4049.jpg,clean_balanced_dataset
kaca_R_4053.jpg,Kaca,dataset\Kaca\kaca_R_4053.jpg,clean_balanced_dataset
kaca_R_4058.jpg,Kaca,dataset\Kaca\kaca_R_4058.jpg,clean_balanced_dataset
kaca_R_4059.jpg,Kaca,dataset\Kaca\kaca_R_4059.jpg,clean_balanced_dataset
kaca_R_4061.jpg,Kaca,dataset\Kaca\kaca_R_4061.jpg,clean_balanced_dataset
kaca_R_4066.jpg,Kaca,dataset\Kaca\kaca_R_4066.jpg,clean_balanced_dataset
kaca_R_4068.jpg,Kaca,dataset\Kaca\kaca_R_4068.jpg,clean_balanced_dataset
kaca_R_4070.jpg,Kaca,dataset\Kaca\kaca_R_4070.jpg,clean_balanced_dataset
kaca_R_4072.jpg,Kaca,dataset\Kaca\kaca_R_4072.jpg,clean_balanced_dataset
kaca_R_4074.jpg,Kaca,dataset\Kaca\kaca_R_4074.jpg,clean_balanced_dataset
kaca_R_4075.jpg,Kaca,dataset\Kaca\kaca_R_4075.jpg,clean_balanced_dataset
kaca_R_4076.jpg,Kaca,dataset\Kaca\kaca_R_4076.jpg,clean_balanced_dataset
kaca_R_4077.jpg,Kaca,dataset\Kaca\kaca_R_4077.jpg,clean_balanced_dataset
kaca_R_4079.jpg,Kaca,dataset\Kaca\kaca_R_4079.jpg,clean_balanced_dataset
kaca_R_4081.jpg,Kaca,dataset\Kaca\kaca_R_4081.jpg,clean_balanced_dataset
kaca_R_4084.jpg,Kaca,dataset\Kaca\kaca_R_4084.jpg,clean_balanced_dataset
kaca_R_4086.jpg,Kaca,dataset\Kaca\kaca_R_4086.jpg,clean_balanced_dataset
kaca_R_4087.jpg,Kaca,dataset\Kaca\kaca_R_4087.jpg,clean_balanced_dataset
kaca_R_4092.jpg,Kaca,dataset\Kaca\kaca_R_4092.jpg,clean_balanced_dataset
kaca_R_4095.jpg,Kaca,dataset\Kaca\kaca_R_4095.jpg,clean_balanced_dataset
kaca_R_4103.jpg,Kaca,dataset\Kaca\kaca_R_4103.jpg,clean_balanced_dataset
kaca_R_4104.jpg,Kaca,dataset\Kaca\kaca_R_4104.jpg,clean_balanced_dataset
kaca_R_4106.jpg,Kaca,dataset\Kaca\kaca_R_4106.jpg,clean_balanced_dataset
kaca_R_4108.jpg,Kaca,dataset\Kaca\kaca_R_4108.jpg,clean_balanced_dataset
kaca_R_4109.jpg,Kaca,dataset\Kaca\kaca_R_4109.jpg,clean_balanced_dataset
kaca_R_4110.jpg,Kaca,dataset\Kaca\kaca_R_4110.jpg,clean_balanced_dataset
kaca_R_4112.jpg,Kaca,dataset\Kaca\kaca_R_4112.jpg,clean_balanced_dataset
kaca_R_4116.jpg,Kaca,dataset\Kaca\kaca_R_4116.jpg,clean_balanced_dataset
kaca_R_4118.jpg,Kaca,dataset\Kaca\kaca_R_4118.jpg,clean_balanced_dataset
kaca_R_4119.jpg,Kaca,dataset\Kaca\kaca_R_4119.jpg,clean_balanced_dataset
kaca_R_4122.jpg,Kaca,dataset\Kaca\kaca_R_4122.jpg,clean_balanced_dataset
kaca_R_4126.jpg,Kaca,dataset\Kaca\kaca_R_4126.jpg,clean_balanced_dataset
kaca_R_4128.jpg,Kaca,dataset\Kaca\kaca_R_4128.jpg,clean_balanced_dataset
kaca_R_4130.jpg,Kaca,dataset\Kaca\kaca_R_4130.jpg,clean_balanced_dataset
kaca_R_4131.jpg,Kaca,dataset\Kaca\kaca_R_4131.jpg,clean_balanced_dataset
kaca_R_4132.jpg,Kaca,dataset\Kaca\kaca_R_4132.jpg,clean_balanced_dataset
kaca_R_4140.jpg,Kaca,dataset\Kaca\kaca_R_4140.jpg,clean_balanced_dataset
kaca_R_4142.jpg,Kaca,dataset\Kaca\kaca_R_4142.jpg,clean_balanced_dataset
kaca_R_4144.jpg,Kaca,dataset\Kaca\kaca_R_4144.jpg,clean_balanced_dataset
kaca_R_4146.jpg,Kaca,dataset\Kaca\kaca_R_4146.jpg,clean_balanced_dataset
kaca_R_4151.jpg,Kaca,dataset\Kaca\kaca_R_4151.jpg,clean_balanced_dataset
kaca_R_4154.jpg,Kaca,dataset\Kaca\kaca_R_4154.jpg,clean_balanced_dataset
kaca_R_4156.jpg,Kaca,dataset\Kaca\kaca_R_4156.jpg,clean_balanced_dataset
kaca_R_4157.jpg,Kaca,dataset\Kaca\kaca_R_4157.jpg,clean_balanced_dataset
kaca_R_4161.jpg,Kaca,dataset\Kaca\kaca_R_4161.jpg,clean_balanced_dataset
kaca_R_4164.jpg,Kaca,dataset\Kaca\kaca_R_4164.jpg,clean_balanced_dataset
kaca_R_4171.jpg,Kaca,dataset\Kaca\kaca_R_4171.jpg,clean_balanced_dataset
kaca_R_4172.jpg,Kaca,dataset\Kaca\kaca_R_4172.jpg,clean_balanced_dataset
kaca_R_4173.jpg,Kaca,dataset\Kaca\kaca_R_4173.jpg,clean_balanced_dataset
kaca_R_4178.jpg,Kaca,dataset\Kaca\kaca_R_4178.jpg,clean_balanced_dataset
kaca_R_4180.jpg,Kaca,dataset\Kaca\kaca_R_4180.jpg,clean_balanced_dataset
kaca_R_4181.jpg,Kaca,dataset\Kaca\kaca_R_4181.jpg,clean_balanced_dataset
kaca_R_4183.jpg,Kaca,dataset\Kaca\kaca_R_4183.jpg,clean_balanced_dataset
kaca_R_4185.jpg,Kaca,dataset\Kaca\kaca_R_4185.jpg,clean_balanced_dataset
kaca_R_4192.jpg,Kaca,dataset\Kaca\kaca_R_4192.jpg,clean_balanced_dataset
kaca_R_4193.jpg,Kaca,dataset\Kaca\kaca_R_4193.jpg,clean_balanced_dataset
kaca_R_4196.jpg,Kaca,dataset\Kaca\kaca_R_4196.jpg,clean_balanced_dataset
kaca_R_4198.jpg,Kaca,dataset\Kaca\kaca_R_4198.jpg,clean_balanced_dataset
kaca_R_4199.jpg,Kaca,dataset\Kaca\kaca_R_4199.jpg,clean_balanced_dataset
kaca_R_4200.jpg,Kaca,dataset\Kaca\kaca_R_4200.jpg,clean_balanced_dataset
kaca_R_4202.jpg,Kaca,dataset\Kaca\kaca_R_4202.jpg,clean_balanced_dataset
kaca_R_4206.jpg,Kaca,dataset\Kaca\kaca_R_4206.jpg,clean_balanced_dataset
kaca_R_4207.jpg,Kaca,dataset\Kaca\kaca_R_4207.jpg,clean_balanced_dataset
kaca_R_4209.jpg,Kaca,dataset\Kaca\kaca_R_4209.jpg,clean_balanced_dataset
kaca_R_4211.jpg,Kaca,dataset\Kaca\kaca_R_4211.jpg,clean_balanced_dataset
kaca_R_4217.jpg,Kaca,dataset\Kaca\kaca_R_4217.jpg,clean_balanced_dataset
kaca_R_4218.jpg,Kaca,dataset\Kaca\kaca_R_4218.jpg,clean_balanced_dataset
kaca_R_4220.jpg,Kaca,dataset\Kaca\kaca_R_4220.jpg,clean_balanced_dataset
kaca_R_4222.jpg,Kaca,dataset\Kaca\kaca_R_4222.jpg,clean_balanced_dataset
kaca_R_4236.jpg,Kaca,dataset\Kaca\kaca_R_4236.jpg,clean_balanced_dataset
kaca_R_4237.jpg,Kaca,dataset\Kaca\kaca_R_4237.jpg,clean_balanced_dataset
kaca_R_4238.jpg,Kaca,dataset\Kaca\kaca_R_4238.jpg,clean_balanced_dataset
kaca_R_4239.jpg,Kaca,dataset\Kaca\kaca_R_4239.jpg,clean_balanced_dataset
kaca_R_4240.jpg,Kaca,dataset\Kaca\kaca_R_4240.jpg,clean_balanced_dataset
kaca_R_4241.jpg,Kaca,dataset\Kaca\kaca_R_4241.jpg,clean_balanced_dataset
kaca_R_4242.jpg,Kaca,dataset\Kaca\kaca_R_4242.jpg,clean_balanced_dataset
kaca_R_4243.jpg,Kaca,dataset\Kaca\kaca_R_4243.jpg,clean_balanced_dataset
kaca_R_4245.jpg,Kaca,dataset\Kaca\kaca_R_4245.jpg,clean_balanced_dataset
kaca_R_4246.jpg,Kaca,dataset\Kaca\kaca_R_4246.jpg,clean_balanced_dataset
kaca_R_4249.jpg,Kaca,dataset\Kaca\kaca_R_4249.jpg,clean_balanced_dataset
kaca_R_4253.jpg,Kaca,dataset\Kaca\kaca_R_4253.jpg,clean_balanced_dataset
kaca_R_4254.jpg,Kaca,dataset\Kaca\kaca_R_4254.jpg,clean_balanced_dataset
kaca_R_4258.jpg,Kaca,dataset\Kaca\kaca_R_4258.jpg,clean_balanced_dataset
kaca_R_4259.jpg,Kaca,dataset\Kaca\kaca_R_4259.jpg,clean_balanced_dataset
kaca_R_4264.jpg,Kaca,dataset\Kaca\kaca_R_4264.jpg,clean_balanced_dataset
kaca_R_4265.jpg,Kaca,dataset\Kaca\kaca_R_4265.jpg,clean_balanced_dataset
kaca_R_4268.jpg,Kaca,dataset\Kaca\kaca_R_4268.jpg,clean_balanced_dataset
kaca_R_4273.jpg,Kaca,dataset\Kaca\kaca_R_4273.jpg,clean_balanced_dataset
kaca_R_4277.jpg,Kaca,dataset\Kaca\kaca_R_4277.jpg,clean_balanced_dataset
kaca_R_4281.jpg,Kaca,dataset\Kaca\kaca_R_4281.jpg,clean_balanced_dataset
kaca_R_4288.jpg,Kaca,dataset\Kaca\kaca_R_4288.jpg,clean_balanced_dataset
kaca_R_4290.jpg,Kaca,dataset\Kaca\kaca_R_4290.jpg,clean_balanced_dataset
kaca_R_4291.jpg,Kaca,dataset\Kaca\kaca_R_4291.jpg,clean_balanced_dataset
kaca_R_4292.jpg,Kaca,dataset\Kaca\kaca_R_4292.jpg,clean_balanced_dataset
kaca_R_4294.jpg,Kaca,dataset\Kaca\kaca_R_4294.jpg,clean_balanced_dataset
kaca_R_4295.jpg,Kaca,dataset\Kaca\kaca_R_4295.jpg,clean_balanced_dataset
kaca_R_4298.jpg,Kaca,dataset\Kaca\kaca_R_4298.jpg,clean_balanced_dataset
kaca_R_4299.jpg,Kaca,dataset\Kaca\kaca_R_4299.jpg,clean_balanced_dataset
kaca_R_4310.jpg,Kaca,dataset\Kaca\kaca_R_4310.jpg,clean_balanced_dataset
kaca_R_4311.jpg,Kaca,dataset\Kaca\kaca_R_4311.jpg,clean_balanced_dataset
kaca_R_4312.jpg,Kaca,dataset\Kaca\kaca_R_4312.jpg,clean_balanced_dataset
kaca_R_4313.jpg,Kaca,dataset\Kaca\kaca_R_4313.jpg,clean_balanced_dataset
kaca_R_4314.jpg,Kaca,dataset\Kaca\kaca_R_4314.jpg,clean_balanced_dataset
kaca_R_4317.jpg,Kaca,dataset\Kaca\kaca_R_4317.jpg,clean_balanced_dataset
kaca_R_4318.jpg,Kaca,dataset\Kaca\kaca_R_4318.jpg,clean_balanced_dataset
kaca_R_4320.jpg,Kaca,dataset\Kaca\kaca_R_4320.jpg,clean_balanced_dataset
kaca_R_4321.jpg,Kaca,dataset\Kaca\kaca_R_4321.jpg,clean_balanced_dataset
kaca_R_4322.jpg,Kaca,dataset\Kaca\kaca_R_4322.jpg,clean_balanced_dataset
kaca_R_4323.jpg,Kaca,dataset\Kaca\kaca_R_4323.jpg,clean_balanced_dataset
kaca_R_5058.jpg,Kaca,dataset\Kaca\kaca_R_5058.jpg,clean_balanced_dataset
kaca_R_5059.jpg,Kaca,dataset\Kaca\kaca_R_5059.jpg,clean_balanced_dataset
kaca_R_5083.jpg,Kaca,dataset\Kaca\kaca_R_5083.jpg,clean_balanced_dataset
kaca_R_5084.jpg,Kaca,dataset\Kaca\kaca_R_5084.jpg,clean_balanced_dataset
kaca_R_5085.jpg,Kaca,dataset\Kaca\kaca_R_5085.jpg,clean_balanced_dataset
kaca_R_5089.jpg,Kaca,dataset\Kaca\kaca_R_5089.jpg,clean_balanced_dataset
kaca_R_5091.jpg,Kaca,dataset\Kaca\kaca_R_5091.jpg,clean_balanced_dataset
kaca_R_5094.jpg,Kaca,dataset\Kaca\kaca_R_5094.jpg,clean_balanced_dataset
kaca_R_5097.jpg,Kaca,dataset\Kaca\kaca_R_5097.jpg,clean_balanced_dataset
kaca_R_5098.jpg,Kaca,dataset\Kaca\kaca_R_5098.jpg,clean_balanced_dataset
kaca_R_5099.jpg,Kaca,dataset\Kaca\kaca_R_5099.jpg,clean_balanced_dataset
kaca_R_5100.jpg,Kaca,dataset\Kaca\kaca_R_5100.jpg,clean_balanced_dataset
kaca_R_5101.jpg,Kaca,dataset\Kaca\kaca_R_5101.jpg,clean_balanced_dataset
kaca_R_5106.jpg,Kaca,dataset\Kaca\kaca_R_5106.jpg,clean_balanced_dataset
kaca_R_5107.jpg,Kaca,dataset\Kaca\kaca_R_5107.jpg,clean_balanced_dataset
kaca_R_5108.jpg,Kaca,dataset\Kaca\kaca_R_5108.jpg,clean_balanced_dataset
kaca_R_5109.jpg,Kaca,dataset\Kaca\kaca_R_5109.jpg,clean_balanced_dataset
kaca_R_5114.jpg,Kaca,dataset\Kaca\kaca_R_5114.jpg,clean_balanced_dataset
kaca_R_5115.jpg,Kaca,dataset\Kaca\kaca_R_5115.jpg,clean_balanced_dataset
kaca_R_5117.jpg,Kaca,dataset\Kaca\kaca_R_5117.jpg,clean_balanced_dataset
kaca_R_5121.jpg,Kaca,dataset\Kaca\kaca_R_5121.jpg,clean_balanced_dataset
kaca_R_5122.jpg,Kaca,dataset\Kaca\kaca_R_5122.jpg,clean_balanced_dataset
kaca_R_5125.jpg,Kaca,dataset\Kaca\kaca_R_5125.jpg,clean_balanced_dataset
kaca_R_5129.jpg,Kaca,dataset\Kaca\kaca_R_5129.jpg,clean_balanced_dataset
kaca_R_5132.jpg,Kaca,dataset\Kaca\kaca_R_5132.jpg,clean_balanced_dataset
kaca_R_5135.jpg,Kaca,dataset\Kaca\kaca_R_5135.jpg,clean_balanced_dataset
kaca_R_5138.jpg,Kaca,dataset\Kaca\kaca_R_5138.jpg,clean_balanced_dataset
kaca_R_5139.jpg,Kaca,dataset\Kaca\kaca_R_5139.jpg,clean_balanced_dataset
kaca_R_5140.jpg,Kaca,dataset\Kaca\kaca_R_5140.jpg,clean_balanced_dataset
kaca_R_5142.jpg,Kaca,dataset\Kaca\kaca_R_5142.jpg,clean_balanced_dataset
kaca_R_5143.jpg,Kaca,dataset\Kaca\kaca_R_5143.jpg,clean_balanced_dataset
kaca_R_5146.jpg,Kaca,dataset\Kaca\kaca_R_5146.jpg,clean_balanced_dataset
kaca_R_5150.jpg,Kaca,dataset\Kaca\kaca_R_5150.jpg,clean_balanced_dataset
kaca_R_5151.jpg,Kaca,dataset\Kaca\kaca_R_5151.jpg,clean_balanced_dataset
kaca_R_5153.jpg,Kaca,dataset\Kaca\kaca_R_5153.jpg,clean_balanced_dataset
kaca_R_5155.jpg,Kaca,dataset\Kaca\kaca_R_5155.jpg,clean_balanced_dataset
kaca_R_5157.jpg,Kaca,dataset\Kaca\kaca_R_5157.jpg,clean_balanced_dataset
kaca_R_5158.jpg,Kaca,dataset\Kaca\kaca_R_5158.jpg,clean_balanced_dataset
kaca_R_5159.jpg,Kaca,dataset\Kaca\kaca_R_5159.jpg,clean_balanced_dataset
aug_0_kardus_R_2170.jpg,Kardus,dataset\Kardus\aug_0_kardus_R_2170.jpg,clean_balanced_dataset
aug_100_kardus_R_2235.jpg,Kardus,dataset\Kardus\aug_100_kardus_R_2235.jpg,clean_balanced_dataset
aug_10_kardus_R_2163.jpg,Kardus,dataset\Kardus\aug_10_kardus_R_2163.jpg,clean_balanced_dataset
aug_11_kardus_R_2161.jpg,Kardus,dataset\Kardus\aug_11_kardus_R_2161.jpg,clean_balanced_dataset
aug_12_kardus_R_2187.jpg,Kardus,dataset\Kardus\aug_12_kardus_R_2187.jpg,clean_balanced_dataset
aug_13_kardus_R_2210.jpg,Kardus,dataset\Kardus\aug_13_kardus_R_2210.jpg,clean_balanced_dataset
aug_14_kardus_R_2244.jpg,Kardus,dataset\Kardus\aug_14_kardus_R_2244.jpg,clean_balanced_dataset
aug_15_kardus_R_2178.jpg,Kardus,dataset\Kardus\aug_15_kardus_R_2178.jpg,clean_balanced_dataset
aug_16_kardus_R_2218.jpg,Kardus,dataset\Kardus\aug_16_kardus_R_2218.jpg,clean_balanced_dataset
aug_17_kardus_R_2244.jpg,Kardus,dataset\Kardus\aug_17_kardus_R_2244.jpg,clean_balanced_dataset
aug_18_kardus_R_2161.jpg,Kardus,dataset\Kardus\aug_18_kardus_R_2161.jpg,clean_balanced_dataset
aug_19_kardus_R_2204.jpg,Kardus,dataset\Kardus\aug_19_kardus_R_2204.jpg,clean_balanced_dataset
aug_1_kardus_R_2202.jpg,Kardus,dataset\Kardus\aug_1_kardus_R_2202.jpg,clean_balanced_dataset
aug_20_kardus_R_2182.jpg,Kardus,dataset\Kardus\aug_20_kardus_R_2182.jpg,clean_balanced_dataset
aug_21_kardus_R_2171.jpg,Kardus,dataset\Kardus\aug_21_kardus_R_2171.jpg,clean_balanced_dataset
aug_22_kardus_R_2195.jpg,Kardus,dataset\Kardus\aug_22_kardus_R_2195.jpg,clean_balanced_dataset
aug_23_kardus_R_2202.jpg,Kardus,dataset\Kardus\aug_23_kardus_R_2202.jpg,clean_balanced_dataset
aug_24_kardus_R_2189.jpg,Kardus,dataset\Kardus\aug_24_kardus_R_2189.jpg,clean_balanced_dataset
aug_25_kardus_R_2180.jpg,Kardus,dataset\Kardus\aug_25_kardus_R_2180.jpg,clean_balanced_dataset
aug_26_kardus_R_2248.jpg,Kardus,dataset\Kardus\aug_26_kardus_R_2248.jpg,clean_balanced_dataset
aug_27_kardus_R_2157.jpg,Kardus,dataset\Kardus\aug_27_kardus_R_2157.jpg,clean_balanced_dataset
aug_28_kardus_R_2227.jpg,Kardus,dataset\Kardus\aug_28_kardus_R_2227.jpg,clean_balanced_dataset
aug_29_kardus_R_2195.jpg,Kardus,dataset\Kardus\aug_29_kardus_R_2195.jpg,clean_balanced_dataset
aug_2_kardus_R_2186.jpg,Kardus,dataset\Kardus\aug_2_kardus_R_2186.jpg,clean_balanced_dataset
aug_30_kardus_R_2231.jpg,Kardus,dataset\Kardus\aug_30_kardus_R_2231.jpg,clean_balanced_dataset
aug_31_kardus_R_2162.jpg,Kardus,dataset\Kardus\aug_31_kardus_R_2162.jpg,clean_balanced_dataset
aug_32_kardus_R_2174.jpg,Kardus,dataset\Kardus\aug_32_kardus_R_2174.jpg,clean_balanced_dataset
aug_33_kardus_R_2214.jpg,Kardus,dataset\Kardus\aug_33_kardus_R_2214.jpg,clean_balanced_dataset
aug_34_kardus_R_2163.jpg,Kardus,dataset\Kardus\aug_34_kardus_R_2163.jpg,clean_balanced_dataset
aug_35_kardus_R_2198.jpg,Kardus,dataset\Kardus\aug_35_kardus_R_2198.jpg,clean_balanced_dataset
aug_36_kardus_R_2181.jpg,Kardus,dataset\Kardus\aug_36_kardus_R_2181.jpg,clean_balanced_dataset
aug_37_kardus_R_2244.jpg,Kardus,dataset\Kardus\aug_37_kardus_R_2244.jpg,clean_balanced_dataset
aug_38_kardus_R_2175.jpg,Kardus,dataset\Kardus\aug_38_kardus_R_2175.jpg,clean_balanced_dataset
aug_39_kardus_R_2228.jpg,Kardus,dataset\Kardus\aug_39_kardus_R_2228.jpg,clean_balanced_dataset
aug_3_kardus_R_2164.jpg,Kardus,dataset\Kardus\aug_3_kardus_R_2164.jpg,clean_balanced_dataset
aug_40_kardus_R_2246.jpg,Kardus,dataset\Kardus\aug_40_kardus_R_2246.jpg,clean_balanced_dataset
aug_41_kardus_R_2220.jpg,Kardus,dataset\Kardus\aug_41_kardus_R_2220.jpg,clean_balanced_dataset
aug_42_kardus_R_2249.jpg,Kardus,dataset\Kardus\aug_42_kardus_R_2249.jpg,clean_balanced_dataset
aug_43_kardus_R_2184.jpg,Kardus,dataset\Kardus\aug_43_kardus_R_2184.jpg,clean_balanced_dataset
aug_44_kardus_R_2158.jpg,Kardus,dataset\Kardus\aug_44_kardus_R_2158.jpg,clean_balanced_dataset
aug_45_kardus_R_2156.jpg,Kardus,dataset\Kardus\aug_45_kardus_R_2156.jpg,clean_balanced_dataset
aug_46_kardus_R_2244.jpg,Kardus,dataset\Kardus\aug_46_kardus_R_2244.jpg,clean_balanced_dataset
aug_47_kardus_R_2212.jpg,Kardus,dataset\Kardus\aug_47_kardus_R_2212.jpg,clean_balanced_dataset
aug_48_kardus_R_2248.jpg,Kardus,dataset\Kardus\aug_48_kardus_R_2248.jpg,clean_balanced_dataset
aug_49_kardus_R_2217.jpg,Kardus,dataset\Kardus\aug_49_kardus_R_2217.jpg,clean_balanced_dataset
aug_4_kardus_R_2241.jpg,Kardus,dataset\Kardus\aug_4_kardus_R_2241.jpg,clean_balanced_dataset
aug_50_kardus_R_2175.jpg,Kardus,dataset\Kardus\aug_50_kardus_R_2175.jpg,clean_balanced_dataset
aug_51_kardus_R_2193.jpg,Kardus,dataset\Kardus\aug_51_kardus_R_2193.jpg,clean_balanced_dataset
aug_52_kardus_R_2166.jpg,Kardus,dataset\Kardus\aug_52_kardus_R_2166.jpg,clean_balanced_dataset
aug_53_kardus_R_2247.jpg,Kardus,dataset\Kardus\aug_53_kardus_R_2247.jpg,clean_balanced_dataset
aug_54_kardus_R_2196.jpg,Kardus,dataset\Kardus\aug_54_kardus_R_2196.jpg,clean_balanced_dataset
aug_55_kardus_R_2161.jpg,Kardus,dataset\Kardus\aug_55_kardus_R_2161.jpg,clean_balanced_dataset
aug_56_kardus_R_2172.jpg,Kardus,dataset\Kardus\aug_56_kardus_R_2172.jpg,clean_balanced_dataset
aug_57_kardus_R_2236.jpg,Kardus,dataset\Kardus\aug_57_kardus_R_2236.jpg,clean_balanced_dataset
aug_58_kardus_R_2170.jpg,Kardus,dataset\Kardus\aug_58_kardus_R_2170.jpg,clean_balanced_dataset
aug_59_kardus_R_2166.jpg,Kardus,dataset\Kardus\aug_59_kardus_R_2166.jpg,clean_balanced_dataset
aug_5_kardus_R_2192.jpg,Kardus,dataset\Kardus\aug_5_kardus_R_2192.jpg,clean_balanced_dataset
aug_60_kardus_R_2173.jpg,Kardus,dataset\Kardus\aug_60_kardus_R_2173.jpg,clean_balanced_dataset
aug_61_kardus_R_2173.jpg,Kardus,dataset\Kardus\aug_61_kardus_R_2173.jpg,clean_balanced_dataset
aug_62_kardus_R_2161.jpg,Kardus,dataset\Kardus\aug_62_kardus_R_2161.jpg,clean_balanced_dataset
aug_63_kardus_R_2173.jpg,Kardus,dataset\Kardus\aug_63_kardus_R_2173.jpg,clean_balanced_dataset
aug_64_kardus_R_2185.jpg,Kardus,dataset\Kardus\aug_64_kardus_R_2185.jpg,clean_balanced_dataset
aug_65_kardus_R_2183.jpg,Kardus,dataset\Kardus\aug_65_kardus_R_2183.jpg,clean_balanced_dataset
aug_66_kardus_R_2227.jpg,Kardus,dataset\Kardus\aug_66_kardus_R_2227.jpg,clean_balanced_dataset
aug_67_kardus_R_2155.jpg,Kardus,dataset\Kardus\aug_67_kardus_R_2155.jpg,clean_balanced_dataset
aug_68_kardus_R_2238.jpg,Kardus,dataset\Kardus\aug_68_kardus_R_2238.jpg,clean_balanced_dataset
aug_69_kardus_R_2164.jpg,Kardus,dataset\Kardus\aug_69_kardus_R_2164.jpg,clean_balanced_dataset
aug_6_kardus_R_2203.jpg,Kardus,dataset\Kardus\aug_6_kardus_R_2203.jpg,clean_balanced_dataset
aug_70_kardus_R_2178.jpg,Kardus,dataset\Kardus\aug_70_kardus_R_2178.jpg,clean_balanced_dataset
aug_71_kardus_R_2249.jpg,Kardus,dataset\Kardus\aug_71_kardus_R_2249.jpg,clean_balanced_dataset
aug_72_kardus_R_2197.jpg,Kardus,dataset\Kardus\aug_72_kardus_R_2197.jpg,clean_balanced_dataset
aug_73_kardus_R_2164.jpg,Kardus,dataset\Kardus\aug_73_kardus_R_2164.jpg,clean_balanced_dataset
